2.771319e+03 4.124237e-05
2.768315e+03 4.265530e-05
2.765311e+03 4.408837e-05
2.762308e+03 4.554226e-05
2.759304e+03 4.701766e-05
2.756300e+03 4.851526e-05
2.753296e+03 5.003577e-05
2.750293e+03 5.157990e-05
2.747289e+03 5.314840e-05
2.744285e+03 5.474199e-05
2.741282e+03 5.636144e-05
2.738278e+03 5.800750e-05
2.735274e+03 5.968095e-05
2.732270e+03 6.138259e-05
2.729267e+03 6.311322e-05
2.726263e+03 6.487366e-05
2.723259e+03 6.666473e-05
2.720255e+03 6.848728e-05
2.717252e+03 7.034218e-05
2.714248e+03 7.223030e-05
2.711244e+03 7.415253e-05
2.708240e+03 7.610978e-05
2.705237e+03 7.810298e-05
2.702233e+03 8.013306e-05
2.699229e+03 8.220099e-05
2.696226e+03 8.430775e-05
2.693222e+03 8.645432e-05
2.690218e+03 8.864172e-05
2.687214e+03 9.087099e-05
2.684211e+03 9.314317e-05
2.681207e+03 9.545935e-05
2.678203e+03 9.782062e-05
2.675199e+03 1.002281e-04
2.672196e+03 1.026829e-04
2.669192e+03 1.051862e-04
2.666188e+03 1.077392e-04
2.663184e+03 1.103431e-04
2.660181e+03 1.129990e-04
2.657177e+03 1.157084e-04
2.654173e+03 1.184724e-04
2.651170e+03 1.212924e-04
2.648166e+03 1.241697e-04
2.645162e+03 1.271056e-04
2.642158e+03 1.301015e-04
2.639155e+03 1.331589e-04
2.636151e+03 1.362792e-04
2.633147e+03 1.394639e-04
2.630143e+03 1.427145e-04
2.627140e+03 1.460324e-04
2.624136e+03 1.494194e-04
2.621132e+03 1.528769e-04
2.618129e+03 1.564066e-04
2.615125e+03 1.600102e-04
2.612121e+03 1.636894e-04
2.609117e+03 1.674459e-04
2.606114e+03 1.712815e-04
2.603110e+03 1.751981e-04
2.600106e+03 1.791973e-04
2.597102e+03 1.832813e-04
2.594099e+03 1.874518e-04
2.591095e+03 1.917108e-04
2.588091e+03 1.960604e-04
2.585087e+03 2.005026e-04
2.582084e+03 2.050395e-04
2.579080e+03 2.096733e-04
2.576076e+03 2.144062e-04
2.573073e+03 2.192403e-04
2.570069e+03 2.241779e-04
2.567065e+03 2.292215e-04
2.564061e+03 2.343734e-04
2.561058e+03 2.396359e-04
2.558054e+03 2.450117e-04
2.555050e+03 2.505032e-04
2.552046e+03 2.561130e-04
2.549043e+03 2.618438e-04
2.546039e+03 2.676983e-04
2.543035e+03 2.736793e-04
2.540031e+03 2.797895e-04
2.537028e+03 2.860319e-04
2.534024e+03 2.924094e-04
2.531020e+03 2.989250e-04
2.528017e+03 3.055819e-04
2.525013e+03 3.123830e-04
2.522009e+03 3.193318e-04
2.519005e+03 3.264314e-04
2.516002e+03 3.336852e-04
2.512998e+03 3.410966e-04
2.509994e+03 3.486691e-04
2.506990e+03 3.564063e-04
2.503987e+03 3.643119e-04
2.500983e+03 3.723895e-04
2.497979e+03 3.806431e-04
2.494976e+03 3.890764e-04
2.491972e+03 3.976935e-04
2.488968e+03 4.064985e-04
2.485964e+03 4.154955e-04
2.482961e+03 4.246887e-04
2.479957e+03 4.340825e-04
2.476953e+03 4.436813e-04
2.473949e+03 4.534897e-04
2.470946e+03 4.635123e-04
2.467942e+03 4.737538e-04
2.464938e+03 4.842191e-04
2.461934e+03 4.949131e-04
2.458931e+03 5.058408e-04
2.455927e+03 5.170074e-04
2.452923e+03 5.284181e-04
2.449920e+03 5.400785e-04
2.446916e+03 5.519939e-04
2.443912e+03 5.641699e-04
2.440908e+03 5.766124e-04
2.437905e+03 5.893272e-04
2.434901e+03 6.023203e-04
2.431897e+03 6.155979e-04
2.428893e+03 6.291661e-04
2.425890e+03 6.430314e-04
2.422886e+03 6.572004e-04
2.419882e+03 6.716797e-04
2.416878e+03 6.864761e-04
2.413875e+03 7.015967e-04
2.410871e+03 7.170486e-04
2.407867e+03 7.328389e-04
2.404864e+03 7.489753e-04
2.401860e+03 7.654653e-04
2.398856e+03 7.823167e-04
2.395852e+03 7.995374e-04
2.392849e+03 8.171356e-04
2.389845e+03 8.351195e-04
2.386841e+03 8.534976e-04
2.383837e+03 8.722786e-04
2.380834e+03 8.914714e-04
2.377830e+03 9.110849e-04
2.374826e+03 9.311285e-04
2.371823e+03 9.516116e-04
2.368819e+03 9.725437e-04
2.365815e+03 9.939349e-04
2.362811e+03 1.015795e-03
2.359808e+03 1.038135e-03
2.356804e+03 1.060964e-03
2.353800e+03 1.084294e-03
2.350796e+03 1.108136e-03
2.347793e+03 1.132501e-03
2.344789e+03 1.157399e-03
2.341785e+03 1.182844e-03
2.338781e+03 1.208847e-03
2.335778e+03 1.235421e-03
2.332774e+03 1.262577e-03
2.329770e+03 1.290328e-03
2.326767e+03 1.318688e-03
2.323763e+03 1.347670e-03
2.320759e+03 1.377288e-03
2.317755e+03 1.407555e-03
2.314752e+03 1.438486e-03
2.311748e+03 1.470095e-03
2.308744e+03 1.502397e-03
2.305740e+03 1.535408e-03
2.302737e+03 1.569143e-03
2.299733e+03 1.603617e-03
2.296729e+03 1.638847e-03
2.293725e+03 1.674849e-03
2.290722e+03 1.711641e-03
2.287718e+03 1.749240e-03
2.284714e+03 1.787663e-03
2.281711e+03 1.826928e-03
2.278707e+03 1.867054e-03
2.275703e+03 1.908059e-03
2.272699e+03 1.949964e-03
2.269696e+03 1.992786e-03
2.266692e+03 2.036548e-03
2.263688e+03 2.081268e-03
2.260684e+03 2.126969e-03
2.257681e+03 2.173671e-03
2.254677e+03 2.221396e-03
2.251673e+03 2.270167e-03
2.248670e+03 2.320007e-03
2.245666e+03 2.370938e-03
2.242662e+03 2.422986e-03
2.239658e+03 2.476173e-03
2.236655e+03 2.530525e-03
2.233651e+03 2.586068e-03
2.230647e+03 2.642828e-03
2.227643e+03 2.700830e-03
2.224640e+03 2.760102e-03
2.221636e+03 2.820672e-03
2.218632e+03 2.882569e-03
2.215628e+03 2.945820e-03
2.212625e+03 3.010455e-03
2.209621e+03 3.076506e-03
2.206617e+03 3.144002e-03
2.203614e+03 3.212975e-03
2.200610e+03 3.283457e-03
2.197606e+03 3.355481e-03
2.194602e+03 3.429080e-03
2.191599e+03 3.504290e-03
2.188595e+03 3.581144e-03
2.185591e+03 3.659680e-03
2.182587e+03 3.739932e-03
2.179584e+03 3.821939e-03
2.176580e+03 3.905738e-03
2.173576e+03 3.991370e-03
2.170572e+03 4.078872e-03
2.167569e+03 4.168287e-03
2.164565e+03 4.259655e-03
2.161561e+03 4.353019e-03
2.158558e+03 4.448423e-03
2.155554e+03 4.545910e-03
2.152550e+03 4.645525e-03
2.149546e+03 4.747316e-03
2.146543e+03 4.851328e-03
2.143539e+03 4.957610e-03
2.140535e+03 5.066212e-03
2.137531e+03 5.177183e-03
2.134528e+03 5.290574e-03
2.131524e+03 5.406439e-03
2.128520e+03 5.524830e-03
2.125517e+03 5.645802e-03
2.122513e+03 5.769410e-03
2.119509e+03 5.895713e-03
2.116505e+03 6.024767e-03
2.113502e+03 6.156633e-03
2.110498e+03 6.291370e-03
2.107494e+03 6.429042e-03
2.104490e+03 6.569710e-03
2.101487e+03 6.713439e-03
2.098483e+03 6.860296e-03
2.095479e+03 7.010348e-03
2.092475e+03 7.163663e-03
2.089472e+03 7.320312e-03
2.086468e+03 7.480365e-03
2.083464e+03 7.643897e-03
2.080461e+03 7.810982e-03
2.077457e+03 7.981696e-03
2.074453e+03 8.156116e-03
2.071449e+03 8.334323e-03
2.068446e+03 8.516396e-03
2.065442e+03 8.702420e-03
2.062438e+03 8.892478e-03
2.059434e+03 9.086657e-03
2.056431e+03 9.285044e-03
2.053427e+03 9.487730e-03
2.050423e+03 9.694805e-03
2.047419e+03 9.906364e-03
2.044416e+03 1.012250e-02
2.041412e+03 1.034332e-02
2.038408e+03 1.056891e-02
2.035405e+03 1.079938e-02
2.032401e+03 1.103482e-02
2.029397e+03 1.127536e-02
2.026393e+03 1.152109e-02
2.023390e+03 1.177212e-02
2.020386e+03 1.202857e-02
2.017382e+03 1.229055e-02
2.014378e+03 1.255818e-02
2.011375e+03 1.283158e-02
2.008371e+03 1.311086e-02
2.005367e+03 1.339616e-02
2.002364e+03 1.368759e-02
1.999360e+03 1.398529e-02
1.996356e+03 1.428940e-02
1.993352e+03 1.460003e-02
1.990349e+03 1.491734e-02
1.987345e+03 1.524146e-02
1.984341e+03 1.557253e-02
1.981337e+03 1.591070e-02
1.978334e+03 1.625611e-02
1.975330e+03 1.660892e-02
1.972326e+03 1.696928e-02
1.969322e+03 1.733735e-02
1.966319e+03 1.771329e-02
1.963315e+03 1.809726e-02
1.960311e+03 1.848942e-02
1.957308e+03 1.888995e-02
1.954304e+03 1.929902e-02
1.951300e+03 1.971680e-02
1.948296e+03 2.014348e-02
1.945293e+03 2.057924e-02
1.942289e+03 2.102426e-02
1.939285e+03 2.147873e-02
1.936281e+03 2.194285e-02
1.933278e+03 2.241681e-02
1.930274e+03 2.290082e-02
1.927270e+03 2.339507e-02
1.924266e+03 2.389978e-02
1.921263e+03 2.441516e-02
1.918259e+03 2.494143e-02
1.915255e+03 2.547880e-02
1.912252e+03 2.602750e-02
1.909248e+03 2.658775e-02
1.906244e+03 2.715980e-02
1.903240e+03 2.774387e-02
1.900237e+03 2.834021e-02
1.897233e+03 2.894905e-02
1.894229e+03 2.957066e-02
1.891225e+03 3.020528e-02
1.888222e+03 3.085317e-02
1.885218e+03 3.151460e-02
1.882214e+03 3.218983e-02
1.879211e+03 3.287913e-02
1.876207e+03 3.358278e-02
1.873203e+03 3.430107e-02
1.870199e+03 3.503427e-02
1.867196e+03 3.578267e-02
1.864192e+03 3.654658e-02
1.861188e+03 3.732630e-02
1.858184e+03 3.812212e-02
1.855181e+03 3.893436e-02
1.852177e+03 3.976334e-02
1.849173e+03 4.060938e-02
1.846169e+03 4.147279e-02
1.843166e+03 4.235392e-02
1.840162e+03 4.325310e-02
1.837158e+03 4.417067e-02
1.834155e+03 4.510697e-02
1.831151e+03 4.606237e-02
1.828147e+03 4.703721e-02
1.825143e+03 4.803186e-02
1.822140e+03 4.904668e-02
1.819136e+03 5.008206e-02
1.816132e+03 5.113837e-02
1.813128e+03 5.221599e-02
1.810125e+03 5.331532e-02
1.807121e+03 5.443674e-02
1.804117e+03 5.558067e-02
1.801113e+03 5.674751e-02
1.798110e+03 5.793766e-02
1.795106e+03 5.915155e-02
1.792102e+03 6.038961e-02
1.789099e+03 6.165225e-02
1.786095e+03 6.293991e-02
1.783091e+03 6.425304e-02
1.780087e+03 6.559207e-02
1.777084e+03 6.695747e-02
1.774080e+03 6.834968e-02
1.771076e+03 6.976916e-02
1.768072e+03 7.121638e-02
1.765069e+03 7.269183e-02
1.762065e+03 7.419596e-02
1.759061e+03 7.572926e-02
1.756058e+03 7.729223e-02
1.753054e+03 7.888535e-02
1.750050e+03 8.050913e-02
1.747046e+03 8.216406e-02
1.744043e+03 8.385065e-02
1.741039e+03 8.556942e-02
1.738035e+03 8.732088e-02
1.735031e+03 8.910555e-02
1.732028e+03 9.092396e-02
1.729024e+03 9.277664e-02
1.726020e+03 9.466413e-02
1.723016e+03 9.658696e-02
1.720013e+03 9.854567e-02
1.717009e+03 1.005408e-01
1.714005e+03 1.025729e-01
1.711002e+03 1.046426e-01
1.707998e+03 1.067504e-01
1.704994e+03 1.088968e-01
1.701990e+03 1.110824e-01
1.698987e+03 1.133078e-01
1.695983e+03 1.155736e-01
1.692979e+03 1.178803e-01
1.689975e+03 1.202284e-01
1.686972e+03 1.226187e-01
1.683968e+03 1.250516e-01
1.680964e+03 1.275277e-01
1.677960e+03 1.300476e-01
1.674957e+03 1.326119e-01
1.671953e+03 1.352212e-01
1.668949e+03 1.378760e-01
1.665946e+03 1.405770e-01
1.662942e+03 1.433246e-01
1.659938e+03 1.461196e-01
1.656934e+03 1.489624e-01
1.653931e+03 1.518537e-01
1.650927e+03 1.547940e-01
1.647923e+03 1.577839e-01
1.644919e+03 1.608240e-01
1.641916e+03 1.639148e-01
1.638912e+03 1.670570e-01
1.635908e+03 1.702510e-01
1.632905e+03 1.734975e-01
1.629901e+03 1.767970e-01
1.626897e+03 1.801500e-01
1.623893e+03 1.835572e-01
1.620890e+03 1.870190e-01
1.617886e+03 1.905359e-01
1.614882e+03 1.941086e-01
1.611878e+03 1.977376e-01
1.608875e+03 2.014233e-01
1.605871e+03 2.051663e-01
1.602867e+03 2.089671e-01
1.599863e+03 2.128261e-01
1.596860e+03 2.167439e-01
1.593856e+03 2.207210e-01
1.590852e+03 2.247578e-01
1.587849e+03 2.288547e-01
1.584845e+03 2.330123e-01
1.581841e+03 2.372309e-01
1.578837e+03 2.415110e-01
1.575834e+03 2.458530e-01
1.572830e+03 2.502573e-01
1.569826e+03 2.547243e-01
1.566822e+03 2.592544e-01
1.563819e+03 2.638480e-01
1.560815e+03 2.685053e-01
1.557811e+03 2.732267e-01
1.554807e+03 2.780126e-01
1.551804e+03 2.828632e-01
1.548800e+03 2.877789e-01
1.545796e+03 2.927598e-01
1.542793e+03 2.978064e-01
1.539789e+03 3.029187e-01
1.536785e+03 3.080971e-01
1.533781e+03 3.133417e-01
1.530778e+03 3.186528e-01
1.527774e+03 3.240304e-01
1.524770e+03 3.294748e-01
1.521766e+03 3.349860e-01
1.518763e+03 3.405642e-01
1.515759e+03 3.462095e-01
1.512755e+03 3.519219e-01
1.509752e+03 3.577015e-01
1.506748e+03 3.635484e-01
1.503744e+03 3.694624e-01
1.500740e+03 3.754436e-01
1.497737e+03 3.814920e-01
1.494733e+03 3.876075e-01
1.491729e+03 3.937901e-01
1.488725e+03 4.000395e-01
1.485722e+03 4.063557e-01
1.482718e+03 4.127386e-01
1.479714e+03 4.191879e-01
1.476710e+03 4.257035e-01
1.473707e+03 4.322851e-01
1.470703e+03 4.389325e-01
1.467699e+03 4.456454e-01
1.464696e+03 4.524236e-01
1.461692e+03 4.592666e-01
1.458688e+03 4.661743e-01
1.455684e+03 4.731461e-01
1.452681e+03 4.801817e-01
1.449677e+03 4.872808e-01
1.446673e+03 4.944427e-01
1.443669e+03 5.016672e-01
1.440666e+03 5.089536e-01
1.437662e+03 5.163016e-01
1.434658e+03 5.237104e-01
1.431654e+03 5.311797e-01
1.428651e+03 5.387087e-01
1.425647e+03 5.462970e-01
1.422643e+03 5.539437e-01
1.419640e+03 5.616484e-01
1.416636e+03 5.694102e-01
1.413632e+03 5.772286e-01
1.410628e+03 5.851027e-01
1.407625e+03 5.930319e-01
1.404621e+03 6.010153e-01
1.401617e+03 6.090521e-01
1.398613e+03 6.171416e-01
1.395610e+03 6.252829e-01
1.392606e+03 6.334750e-01
1.389602e+03 6.417172e-01
1.386599e+03 6.500085e-01
1.383595e+03 6.583481e-01
1.380591e+03 6.667348e-01
1.377587e+03 6.751679e-01
1.374584e+03 6.836462e-01
1.371580e+03 6.921689e-01
1.368576e+03 7.007347e-01
1.365572e+03 7.093428e-01
1.362569e+03 7.179921e-01
1.359565e+03 7.266813e-01
1.356561e+03 7.354096e-01
1.353557e+03 7.441757e-01
1.350554e+03 7.529785e-01
1.347550e+03 7.618168e-01
1.344546e+03 7.706896e-01
1.341543e+03 7.795955e-01
1.338539e+03 7.885335e-01
1.335535e+03 7.975022e-01
1.332531e+03 8.065005e-01
1.329528e+03 8.155272e-01
1.326524e+03 8.245809e-01
1.323520e+03 8.336605e-01
1.320516e+03 8.427645e-01
1.317513e+03 8.518919e-01
1.314509e+03 8.610411e-01
1.311505e+03 8.702110e-01
1.308502e+03 8.794002e-01
1.305498e+03 8.886074e-01
1.302494e+03 8.978312e-01
1.299490e+03 9.070703e-01
1.296487e+03 9.163234e-01
1.293483e+03 9.255890e-01
1.290479e+03 9.348658e-01
1.287475e+03 9.441524e-01
1.284472e+03 9.534474e-01
1.281468e+03 9.627495e-01
1.278464e+03 9.720571e-01
1.275460e+03 9.813691e-01
1.272457e+03 9.906838e-01
1.269453e+03 1.000000e+00
