0.000000e+00 -0.000000e+00
2.930611e+00 -1.127696e-04
5.861223e+00 -4.314360e-04
8.791834e+00 -9.664597e-04
1.172245e+01 -1.716091e-03
1.465306e+01 -2.679859e-03
1.758367e+01 -3.857418e-03
2.051428e+01 -5.248415e-03
2.344489e+01 -6.852462e-03
2.637550e+01 -8.669119e-03
2.930611e+01 -1.069789e-02
3.223672e+01 -1.293824e-02
3.516734e+01 -1.538956e-02
3.809795e+01 -1.805119e-02
4.102856e+01 -2.092242e-02
4.395917e+01 -2.400249e-02
4.688978e+01 -2.729056e-02
4.982039e+01 -3.078576e-02
5.275100e+01 -3.448716e-02
5.568162e+01 -3.839376e-02
5.861223e+01 -4.250451e-02
6.154284e+01 -4.681832e-02
6.447345e+01 -5.133404e-02
6.740406e+01 -5.605045e-02
7.033467e+01 -6.096629e-02
7.326528e+01 -6.608025e-02
7.619589e+01 -7.139095e-02
7.912651e+01 -7.689697e-02
8.205712e+01 -8.259683e-02
8.498773e+01 -8.848902e-02
8.791834e+01 -9.457194e-02
9.084895e+01 -1.008440e-01
9.377956e+01 -1.073034e-01
9.671017e+01 -1.139486e-01
9.964078e+01 -1.207776e-01
1.025714e+02 -1.277887e-01
1.055020e+02 -1.349800e-01
1.084326e+02 -1.423496e-01
1.113632e+02 -1.498954e-01
1.142938e+02 -1.576155e-01
1.172245e+02 -1.655078e-01
1.201551e+02 -1.735701e-01
1.230857e+02 -1.818002e-01
1.260163e+02 -1.901960e-01
1.289469e+02 -1.987553e-01
1.318775e+02 -2.074756e-01
1.348081e+02 -2.163546e-01
1.377387e+02 -2.253900e-01
1.406693e+02 -2.345792e-01
1.436000e+02 -2.439199e-01
1.465306e+02 -2.534095e-01
1.494612e+02 -2.630454e-01
1.523918e+02 -2.728250e-01
1.553224e+02 -2.827457e-01
1.582530e+02 -2.928047e-01
1.611836e+02 -3.029994e-01
1.641142e+02 -3.133271e-01
1.670448e+02 -3.237847e-01
1.699755e+02 -3.343697e-01
1.729061e+02 -3.450790e-01
1.758367e+02 -3.559098e-01
1.787673e+02 -3.668591e-01
1.816979e+02 -3.779239e-01
1.846285e+02 -3.891012e-01
1.875591e+02 -4.003880e-01
1.904897e+02 -4.117812e-01
1.934203e+02 -4.232777e-01
1.963510e+02 -4.348743e-01
1.992816e+02 -4.465679e-01
2.022122e+02 -4.583552e-01
2.051428e+02 -4.702331e-01
2.080734e+02 -4.821983e-01
2.110040e+02 -4.942474e-01
2.139346e+02 -5.063773e-01
2.168652e+02 -5.185844e-01
2.197958e+02 -5.308656e-01
2.227265e+02 -5.432174e-01
2.256571e+02 -5.556364e-01
2.285877e+02 -5.681191e-01
2.315183e+02 -5.806622e-01
2.344489e+02 -5.932621e-01
2.373795e+02 -6.059154e-01
2.403101e+02 -6.186186e-01
2.432407e+02 -6.313681e-01
2.461714e+02 -6.441604e-01
2.491020e+02 -6.569919e-01
2.520326e+02 -6.698591e-01
2.549632e+02 -6.827583e-01
